Company name,Director name,Title1,Age,Salary,Boards,HQ city,HQ state
U S FOODSERVICE,"HAY, LEWIS, III",EVP,0,0,1,COLUMBIA,MD
U S FOODSERVICE,"KAISER, MARK P.",DIR,41,689296,1,COLUMBIA,MD
U S FOODSERVICE,"LATTA, PAUL",NA,55,0,1,COLUMBIA,MD
U S FOODSERVICE,"MILLER, JAMES L.",CTB,49,1215725,1,COLUMBIA,MD
U S FOODSERVICE,"MISCOLL, JAMES P.",DIR,64,0,1,COLUMBIA,MD
U S FOODSERVICE,"SERKES, JEFFREY D.",DIR,39,0,1,COLUMBIA,MD
U S FOODSERVICE,"SILVERMAN, DEAN R.",DIR,47,0,1,COLUMBIA,MD
U S FOODSERVICE,"SWEET, BERNARD",DIR,74,0,1,COLUMBIA,MD
U S HOME CORP,"ADAMS, GLEN",NA,60,0,2,HOUSTON,TX
U S HOME CORP,"GERARD, STEVEN L.",NA,53,0,1,HOUSTON,TX
U S HOME CORP,"HANAU, KENNETH J., JR.",NA,72,0,1,HOUSTON,TX
U S HOME CORP,"HEIMBINDER, ISAAC",CEO,55,1174261,1,HOUSTON,TX
U S HOME CORP,"HOPKINS, MALCOLM T.",NA,71,0,2,HOUSTON,TX
U S HOME CORP,"MCKEE, CHARLES A.",NA,80,0,1,HOUSTON,TX
U S HOME CORP,"POOLE, GEORGE A.",NA,67,0,1,HOUSTON,TX
U S HOME CORP,"RIPAULT, HERVE",NA,58,0,1,HOUSTON,TX
U S HOME CORP,"SIGHT, JAMES W.",NA,43,0,1,HOUSTON,TX
U S HOME CORP,"STRUDLER, ROBERT J.",CTB,56,1183890,1,HOUSTON,TX
U S INDUSTRIES INC NEW,"BEAZER, BRIAN C.",DIR,63,0,1,ISELIN,NJ
U S INDUSTRIES INC NEW,"BRUEGGE, MARK VORDER",DIR,73,0,1,ISELIN,NJ
U S INDUSTRIES INC NEW,"BUTLER, WILLIAM E.",DIR,66,0,6,ISELIN,NJ
U S INDUSTRIES INC NEW,"CLARKE, DAVID H.",CTB,57,764250,1,ISELIN,NJ
U S INDUSTRIES INC NEW,"MCATEE, JOHN J.",DIR,62,0,1,ISELIN,NJ
U S INDUSTRIES INC NEW,"PRICE, CHARLES H., II",DIR,67,0,3,ISELIN,NJ
U S INDUSTRIES INC NEW,"RAOS, JOHN G.",PRZ,49,508455,1,ISELIN,NJ
U S INDUSTRIES INC NEW,"SOLOMON, HARRY SIR",DIR,61,0,1,ISELIN,NJ
U S INDUSTRIES INC NEW,"VICTOR, ROYALL, III",DIR,59,0,1,ISELIN,NJ
U S INDUSTRIES INC NEW,"WOMACK, ROBERT R.",SBO,61,0,1,ISELIN,NJ
U S OFFICE PRODUCTS CO,"BARNELL, MICHAEL J.",EXO,42,0,1,WASHINGTON,DC
U S OFFICE PRODUCTS CO,"CONWAY, KEVIN J.",DIR,39,0,1,WASHINGTON,DC
U S OFFICE PRODUCTS CO,"DOYLE, FRANK P.",DIR,66,0,4,WASHINGTON,DC
U S OFFICE PRODUCTS CO,"FINN, BRIAN D.",DIR,37,0,1,WASHINGTON,DC
U S OFFICE PRODUCTS CO,"KOZLOWSKI, L. DENNIS",DIR,51,0,4,WASHINGTON,DC
U S OFFICE PRODUCTS CO,"KUYERS, MILTON H.",DIR,60,0,1,WASHINGTON,DC
U S OFFICE PRODUCTS CO,"LEFEVER, ALLON H.",DIR,51,0,1,WASHINGTON,DC
U S OFFICE PRODUCTS CO,"MATHIAS, EDWARD J.",DIR,56,0,1,WASHINGTON,DC
U S OFFICE PRODUCTS CO,"MORGAN, THOMAS",CEO,44,835551,1,WASHINGTON,DC
U S OFFICE PRODUCTS CO,"PIEPER, CHARLES P.",CTB,51,0,1,WASHINGTON,DC
U S WEST INC NEW,"ALVARADO, LINDA G.",DIR,47,0,4,DENVER,CO
U S WEST INC NEW,"BARRETT, CRAIG R.",DIR,59,0,2,DENVER,CO
U S WEST INC NEW,"BROWN, HANK",DIR,59,0,2,DENVER,CO
U S WEST INC NEW,"COLANGELO, GERALD J.",DIR,60,0,1,DENVER,CO
U S WEST INC NEW,"HARAD, GEORGE J.",DIR,54,0,2,DENVER,CO
U S WEST INC NEW,"HELLMAN, PETER S.",DIR,49,0,1,DENVER,CO
U S WEST INC NEW,"JACOBSON, ALLEN F.",DIR,72,0,2,DENVER,CO
U S WEST INC NEW,"NELSON, MARILYN CARLSON",DIR,59,0,2,DENVER,CO
U S WEST INC NEW,"POPOFF, FRANK P.",DIR,63,0,4,DENVER,CO
U S WEST INC NEW,"TRUJILLO, SOLOMON D.",CTB,47,1885511,3,DENVER,CO
UAL CORP,"CREIGHTON, JOHN W., JR.",DIR,66,0,2,ELK GROVE TOWNSHIP,IL
UAL CORP,"FITZGERALD, DUANE D.",DIR,59,0,1,ELK GROVE TOWNSHIP,IL
UAL CORP,"GLAWE, MICHAEL H.",GNO,51,0,1,ELK GROVE TOWNSHIP,IL
UAL CORP,"GOODWIN, JAMES E.",CTB,54,697423,1,ELK GROVE TOWNSHIP,IL
UAL CORP,"MCCORMICK, RICHARD D.",DIR,58,0,3,ELK GROVE TOWNSHIP,IL
UAL CORP,"MCGILLICUDDY, JOHN F.",DIR,68,0,3,ELK GROVE TOWNSHIP,IL
UAL CORP,"O'CONNOR, JAMES J.",DIR,62,0,3,ELK GROVE TOWNSHIP,IL
UAL CORP,"PATRICK, DEVAL L.",DIR,42,0,1,ELK GROVE TOWNSHIP,IL
UAL CORP,"PETERPAUL, JOHN F.",DIR,63,0,1,ELK GROVE TOWNSHIP,IL
UAL CORP,"TIERNEY, PAUL E., JR.",DIR,56,0,2,ELK GROVE TOWNSHIP,IL
UAL CORP,"VAN DE KAMP, JOHN K.",DIR,63,0,1,ELK GROVE TOWNSHIP,IL
UGI CORP PA,"BAN, STEPHEN D.",DIR,58,0,1,KING OF PRUSSIA,PA
UGI CORP PA,"DONOVAN, THOMAS F.",DIR,65,0,1,KING OF PRUSSIA,PA
UGI CORP PA,"GOZON, RICHARD C.",DIR,60,0,2,KING OF PRUSSIA,PA
UGI CORP PA,"GREENBERG, LON R.",CTB,48,814979,1,KING OF PRUSSIA,PA
UGI CORP PA,"SCHLANGER, MARVIN O.",DIR,50,0,1,KING OF PRUSSIA,PA
UGI CORP PA,"STRATTON, JAMES W.",DIR,62,0,3,KING OF PRUSSIA,PA
UGI CORP PA,"WANG, DAVID I. J.",DIR,66,0,1,KING OF PRUSSIA,PA
UICI,"BILTON, STUART",NA,52,0,1,DALLAS,TX
UICI,"ESTELL, RICHARD J.",EVP,53,508091,1,DALLAS,TX
UICI,"JENSEN, RONALD L.",CTB,68,0,1,DALLAS,TX
UICI,"LANE, GEORGE H., III",NA,50,0,1,DALLAS,TX
UICI,"MCLAUGHLIN, PATRICK J.",NA,41,0,1,DALLAS,TX
UICI,"MOCKLER, RICHARD T.",NA,61,0,1,DALLAS,TX
UICI,"MUTZ, GREGORY T.",CEO,53,0,1,DALLAS,TX
ULTRAMAR DIAMOND SHAMROCK CORP,"ALLUMBAUGH, BYRON",DIR,67,0,3,SAN ANTONIO,TX
ULTRAMAR DIAMOND SHAMROCK CORP,"BIGGS, GLENN",DIR,65,0,1,SAN ANTONIO,TX
ULTRAMAR DIAMOND SHAMROCK CORP,"BILL BRADFORD, W. E.",DIR,64,0,1,SAN ANTONIO,TX
ULTRAMAR DIAMOND SHAMROCK CORP,"CHRISTIE, H. FREDERICK",NA,65,0,1,SAN ANTONIO,TX
ULTRAMAR DIAMOND SHAMROCK CORP,"CLARK, WORLEY H.",NA,66,0,4,SAN ANTONIO,TX
ULTRAMAR DIAMOND SHAMROCK CORP,"GAULIN, JEAN R.",VCB,56,0,1,SAN ANTONIO,TX
ULTRAMAR DIAMOND SHAMROCK CORP,"HEMMINGHAUS, ROGER R.",CTB,61,1422664,2,SAN ANTONIO,TX
ULTRAMAR DIAMOND SHAMROCK CORP,"HERMAN, RUSSEL HAROLD",DIR,68,0,1,SAN ANTONIO,TX
ULTRAMAR DIAMOND SHAMROCK CORP,"MARBUT, BOB",NA,63,0,1,SAN ANTONIO,TX
ULTRAMAR DIAMOND SHAMROCK CORP,"ORTEGA, KATHERINE D.",DIR,64,0,3,SAN ANTONIO,TX
ULTRAMAR DIAMOND SHAMROCK CORP,"SAINT JACQUES, MADELEINE",DIR,63,0,1,SAN ANTONIO,TX
ULTRAMAR DIAMOND SHAMROCK CORP,"SCHAEFER, C. BARRY",DIR,60,0,1,SAN ANTONIO,TX
UNICOM CORP,"BRENNAN, EDWARD A.",SBO,65,0,6,CHICAGO,IL
UNICOM CORP,"CANTU, CARLOS H.",SBO,65,0,3,CHICAGO,IL
UNICOM CORP,"COMPTON, JAMES W.",SBO,61,0,1,CHICAGO,IL
UNICOM CORP,"DEMARS, BRUCE",SBO,63,0,1,CHICAGO,IL
UNICOM CORP,"GIN, SUE L.",SBO,57,0,1,CHICAGO,IL
UNICOM CORP,"JACOBS, DONALD P.",SBO,71,0,2,CHICAGO,IL
UNICOM CORP,"JANNOTTA, EDGAR D.",SBO,67,0,3,CHICAGO,IL
UNICOM CORP,"MOLER, ELIZABETH ANNE",SBO,50,0,1,CHICAGO,IL
UNICOM CORP,"ROGERS, JOHN W., JR.",SBO,41,0,4,CHICAGO,IL
UNICOM CORP,"ROWE, JOHN W.",CTB,53,0,3,CHICAGO,IL
UNICOM CORP,"THOMAS, RICHARD L.",SBO,68,0,3,CHICAGO,IL
UNIFI INC,"BOURNE, R. WILEY, JR.",DIR,61,0,2,GREENSBORO,NC
UNIFI INC,"CARTER, CHARLES R.",DIR,66,0,1,GREENSBORO,NC
UNIFI INC,"DAVIS, J. B.",DIR,54,0,1,GREENSBORO,NC
UNIFI INC,"ELLER, JERRY W.",EVP,58,604827,1,GREENSBORO,NC
UNIFI INC,"KRETZER, WILLIAM T.",PRZ,52,1288322,1,GREENSBORO,NC
UNIFI INC,"LANGONE, KENNETH G.",DIR,63,0,4,GREENSBORO,NC
UNIFI INC,"MEBANE, G. ALLEN",CTB,69,1083407,1,GREENSBORO,NC
UNIFI INC,"ORR, DONALD F.",DIR,55,0,1,GREENSBORO,NC
UNIFI INC,"WARD, ROBERT A.",DIR,58,0,1,GREENSBORO,NC
UNIFI INC,"WEBSTER, G. ALFRED",DIR,50,0,1,GREENSBORO,NC
UNION CARBIDE CORP NEW,"FETTEROLF, C. FREDERICK",NA,70,0,4,DANBURY,CT
UNION CARBIDE CORP NEW,"GUT, RANIER E.",NA,66,0,1,DANBURY,CT
UNION CARBIDE CORP NEW,"JORDAN, VERNON E., JR.",NA,63,0,9,DANBURY,CT
UNION CARBIDE CORP NEW,"JOYCE, WILLIAM H.",CTB,63,1110368,3,DANBURY,CT
UNION CARBIDE CORP NEW,"KENNEDY, ROBERT D.",NA,66,0,3,DANBURY,CT
UNION CARBIDE CORP NEW,"KUEHN, RONALD L., JR.",NA,63,0,6,DANBURY,CT
UNION CARBIDE CORP NEW,"PAUL, WILHELM J.",NA,57,0,1,DANBURY,CT
UNION CARBIDE CORP NEW,"RIDGWAY, ROZANNE L.",NA,63,0,6,DANBURY,CT
UNION CARBIDE CORP NEW,"RINGLER, JAMES M.",NA,53,0,3,DANBURY,CT
UNION PACIFIC CORP,"ANSCHUTZ, PHILIP F.",VCB,59,0,2,DALLAS,TX
UNION PACIFIC CORP,"BAUMAN, ROBERT P.",DIR,67,0,3,DALLAS,TX
UNION PACIFIC CORP,"CHENEY, RICHARD B.",DIR,58,0,3,DALLAS,TX
UNION PACIFIC CORP,"CONWAY, E. VIRGIL",DIR,69,0,2,DALLAS,TX
UNION PACIFIC CORP,"DAVIDSON, RICHARD K.",CTB,57,938095,1,DALLAS,TX
UNION PACIFIC CORP,"DONOHUE, THOMAS J.",DIR,60,0,1,DALLAS,TX
UNION PACIFIC CORP,"ECCLES, SPENCER F.",DIR,64,0,2,DALLAS,TX
UNION PACIFIC CORP,"EVANS, IVOR J.",SBO,56,3870303,1,DALLAS,TX
UNION PACIFIC CORP,"GERRY, ELBRIDGE T., JR.",DIR,65,0,1,DALLAS,TX
UNION PACIFIC CORP,"GRAY, WILLIAM H., III",DIR,57,0,6,DALLAS,TX
UNION PACIFIC CORP,"HOPE, JUDITH RICHARDS",DIR,58,0,2,DALLAS,TX
UNION PACIFIC CORP,"MAHONEY, RICHARD J.",DIR,65,0,1,DALLAS,TX
UNION PACIFIC CORP,"SIMMONS, RICHARD D.",DIR,64,0,3,DALLAS,TX
UNION PACIFIC RESOURCES GROUP,"ARNELLE, H. JESSE",DIR,65,0,7,FORT WORTH,TX
UNION PACIFIC RESOURCES GROUP,"CHENEY, LYNNE V.",DIR,57,0,3,FORT WORTH,TX
UNION PACIFIC RESOURCES GROUP,"GEREN, PRESTON M., III",DIR,47,0,1,FORT WORTH,TX
UNION PACIFIC RESOURCES GROUP,"JONES, LAWRENCE M.",DIR,67,0,1,FORT WORTH,TX
UNION PACIFIC RESOURCES GROUP,"LEWIS, DREW",DIR,67,0,6,FORT WORTH,TX
UNION PACIFIC RESOURCES GROUP,"MALONE, CLAUDINE B.",DIR,62,0,7,FORT WORTH,TX
UNION PACIFIC RESOURCES GROUP,"MESSMAN, JACK L.",CTB,59,1870031,3,FORT WORTH,TX
UNION PACIFIC RESOURCES GROUP,"PODUSKA, JOHN W.",DIR,61,0,1,FORT WORTH,TX
UNION PACIFIC RESOURCES GROUP,"ROSSI, MICHAEL E.",DIR,54,0,2,FORT WORTH,TX
UNION PACIFIC RESOURCES GROUP,"SKINNER, SAMUEL K.",DIR,60,0,2,FORT WORTH,TX
UNION PACIFIC RESOURCES GROUP,"THOMPSON, JAMES R., JR.",DIR,62,0,2,FORT WORTH,TX
UNION PLANTERS CORP,"AUSTIN, ALBERT M.",DIR,71,0,1,MEMPHIS,TN
UNION PLANTERS CORP,"BRUCE, MARVIN E.",DIR,70,0,1,MEMPHIS,TN
UNION PLANTERS CORP,"BRYAN, GEORGE W.",DIR,54,0,1,MEMPHIS,TN
UNION PLANTERS CORP,"HARWOOD, JAMES E.",DIR,62,0,1,MEMPHIS,TN
UNION PLANTERS CORP,"HEILIGENSTEIN, C. E.",DIR,69,0,1,MEMPHIS,TN
UNION PLANTERS CORP,"HOGAN, CARL G.",DIR,69,0,1,MEMPHIS,TN
UNION PLANTERS CORP,"KLING, S. LEE",DIR,70,0,1,MEMPHIS,TN
UNION PLANTERS CORP,"LEWIS, PARNELL S., JR.",DIR,51,0,1,MEMPHIS,TN
UNION PLANTERS CORP,"LOWRANCE, CHARLES J., III",DIR,68,0,1,MEMPHIS,TN
UNION PLANTERS CORP,"MOORE, JACKSON W.",PRZ,50,0,1,MEMPHIS,TN
UNION PLANTERS CORP,"OVERTON, STANLEY D.",DIR,70,0,1,MEMPHIS,TN
UNION PLANTERS CORP,"RAWLINS, BENJAMIN W., JR.",CTB,61,0,1,MEMPHIS,TN
UNION PLANTERS CORP,"RAWLINS, V. LANE",DIR,61,0,1,MEMPHIS,TN
UNION PLANTERS CORP,"SCHUPPE, DONALD F.",DIR,67,0,1,MEMPHIS,TN
UNION PLANTERS CORP,"THOMAS, DAVID M.",DIR,68,0,1,MEMPHIS,TN
UNION PLANTERS CORP,"TRIPPEER, RICHARD A., JR.",DIR,59,0,1,MEMPHIS,TN
UNION PLANTERS CORP,"WILSON, SPENCE L.",DIR,56,0,1,MEMPHIS,TN
UNISOURCE WORLDWIDE INC,"COUNTRYMAN, GARY L.",DIR,59,0,4,BERWYN,PA
UNISOURCE WORLDWIDE INC,"DARLING, PAUL J., II",DIR,60,0,1,BERWYN,PA
UNISOURCE WORLDWIDE INC,"FORESE, JAMES J.",DIR,62,0,2,BERWYN,PA
UNISOURCE WORLDWIDE INC,"KELLY, JAMES P.",DIR,55,0,2,BERWYN,PA
UNISOURCE WORLDWIDE INC,"MEAD, DANA G.",DIR,62,0,5,BERWYN,PA
UNISOURCE WORLDWIDE INC,"MUNDT, RAY B.",CTB,70,907502,1,BERWYN,PA
UNISOURCE WORLDWIDE INC,"SADA, ROGELIO G.",DIR,63,0,1,BERWYN,PA
UNISOURCE WORLDWIDE INC,"STRATTON, JAMES W.",DIR,61,0,3,BERWYN,PA
UNISYS CORP,"BOLDUC, J. P.",NA,59,0,1,BLUE BELL,PA
UNISYS CORP,"DUDERSTADT, JAMES J.",NA,56,0,2,BLUE BELL,PA
UNISYS CORP,"DUQUES, HENRY C.",DIR,55,0,2,BLUE BELL,PA
UNISYS CORP,"FOSLER, GAIL D.",DIR,51,0,2,BLUE BELL,PA
UNISYS CORP,"GOODES, MELVIN R.",DIR,63,0,4,BLUE BELL,PA
UNISYS CORP,"HUSTON, EDWIN A.",DIR,60,0,1,BLUE BELL,PA
UNISYS CORP,"MACKE, KENNETH A.",NA,60,0,3,BLUE BELL,PA
UNISYS CORP,"MARTIN, THEODORE E.",DIR,59,0,3,BLUE BELL,PA
UNISYS CORP,"MCCLEMENTS, ROBERT, JR.",DIR,70,0,2,BLUE BELL,PA
UNISYS CORP,"WEINBACH, LAWRENCE A.",CTB,59,4494509,2,BLUE BELL,PA
UNITED AUTO GROUP INC,"COGAN, MARSHALL S.",DIR,61,.,2,NEW YORK,NY
UNITED AUTO GROUP INC,"DIFEO, SAMUEL X.",PRZ,49,.,1,NEW YORK,NY
UNITED AUTO GROUP INC,"EISENSON, MICHAEL R.",DIR,43,.,1,NEW YORK,NY
UNITED AUTO GROUP INC,"HANNAN, JOHN J.",DIR,44,.,1,NEW YORK,NY
UNITED AUTO GROUP INC,"HISLOP, JAMES A.",DIR,41,.,1,NEW YORK,NY
UNITED AUTO GROUP INC,"HOFMANN, DONALD J.",DIR,41,.,1,NEW YORK,NY
UNITED AUTO GROUP INC,"MITA, EUSTACE W.",DIR,44,.,1,NEW YORK,NY
UNITED AUTO GROUP INC,"PENSKE, ROGER S.",CTB,62,.,4,NEW YORK,NY
UNITED AUTO GROUP INC,"PETERS, RICHARD J.",DIR,51,.,1,NEW YORK,NY
UNITED HEALTHCARE CORP,"BALLARD, WILLIAM C., JR.",DIR,58,0,2,MINNETONKA,MN
UNITED HEALTHCARE CORP,"BURKE, RICHARD T.",DIR,55,0,1,MINNETONKA,MN
UNITED HEALTHCARE CORP,"JOHNSON, JAMES A.",DIR,55,0,4,MINNETONKA,MN
UNITED HEALTHCARE CORP,"KEAN, THOMAS H.",DIR,63,0,4,MINNETONKA,MN
UNITED HEALTHCARE CORP,"LEATHERDALE, DOUGLAS W.",DIR,62,0,3,MINNETONKA,MN
UNITED HEALTHCARE CORP,"MCGUIRE, WILLIAM W.",CTB,50,1465667,1,MINNETONKA,MN
UNITED HEALTHCARE CORP,"MONDALE, WALTER F.",DIR,71,0,2,MINNETONKA,MN
UNITED HEALTHCARE CORP,"MUNDINGER, MARY O.",DIR,61,0,1,MINNETONKA,MN
UNITED HEALTHCARE CORP,"RYAN, ROBERT L.",DIR,55,0,2,MINNETONKA,MN
UNITED HEALTHCARE CORP,"SPEARS, WILLIAM G.",DIR,60,0,1,MINNETONKA,MN
UNITED HEALTHCARE CORP,"WILENSKY, GAIL",DIR,55,0,3,MINNETONKA,MN
UNITED PARCEL SERVICE OF AMERI,"ALDEN, JOHN W.",VCB,57,845280,2,ATLANTA,GA
UNITED PARCEL SERVICE OF AMERI,"BROWN, WILLIAM H., III",DIR,71,0,1,ATLANTA,GA
UNITED PARCEL SERVICE OF AMERI,"CLANIN, ROBERT J.",CFO,55,649920,1,ATLANTA,GA
UNITED PARCEL SERVICE OF AMERI,"ESKEW, MICHAEL L.",SVP,49,0,1,ATLANTA,GA
UNITED PARCEL SERVICE OF AMERI,"KELLY, JAMES P.",CTB,55,1095577,2,ATLANTA,GA
UNITED PARCEL SERVICE OF AMERI,"LIVERMORE, ANN M.",DIR,48,0,1,ATLANTA,GA
UNITED PARCEL SERVICE OF AMERI,"MACDOUGAL, GARY E.",DIR,62,0,1,ATLANTA,GA
UNITED PARCEL SERVICE OF AMERI,"MODEROW, JOSEPH R.",SVP,50,636160,1,ATLANTA,GA
UNITED PARCEL SERVICE OF AMERI,"NELSON, KENT C.",DIR,61,0,2,ATLANTA,GA
UNITED PARCEL SERVICE OF AMERI,"PELSON, VICTOR A.",DIR,61,0,3,ATLANTA,GA
UNITED PARCEL SERVICE OF AMERI,"ROGERS, JOHN W.",DIR,65,0,1,ATLANTA,GA
UNITED PARCEL SERVICE OF AMERI,"SCHAFFER, CHARLES L.",COO,53,707200,1,ATLANTA,GA
UNITED PARCEL SERVICE OF AMERI,"SOUPATA, LEA N.",SVP,48,0,1,ATLANTA,GA
UNITED PARCEL SERVICE OF AMERI,"TEETER, ROBERT M.",DIR,60,0,2,ATLANTA,GA
UNITED PARCEL SERVICE OF AMERI,"WEIDEMEYER, THOMAS H.",SVP,51,0,1,ATLANTA,GA
UNITED RENTALS INC NEW,"BERRY, WILLIAM F.",PRZ,46,0,1,GREENWICH,CT
UNITED RENTALS INC NEW,"BLACK, LEON D.",DIR,47,0,2,GREENWICH,CT
UNITED RENTALS INC NEW,"COLBURN, RICHARD D.",DIR,87,0,1,GREENWICH,CT
UNITED RENTALS INC NEW,"DEFEO, RONALD M.",DIR,47,0,2,GREENWICH,CT
UNITED RENTALS INC NEW,"GROSS, MICHAEL S.",DIR,37,0,3,GREENWICH,CT
UNITED RENTALS INC NEW,"HECKMANN, RICHARD J.",DIR,55,0,3,GREENWICH,CT
UNITED RENTALS INC NEW,"HICKS, WAYLAND R.",VCB,56,0,2,GREENWICH,CT
UNITED RENTALS INC NEW,"JACOBS, BRADLEY S.",CTB,42,0,1,GREENWICH,CT
UNITED RENTALS INC NEW,"MCKINNEY, JOHN S.",VPR,44,0,1,GREENWICH,CT
UNITED RENTALS INC NEW,"MILNE, JOHN N.",VCB,39,0,1,GREENWICH,CT
UNITED RENTALS INC NEW,"TSAI, GERALD, JR.",NA,70,0,4,GREENWICH,CT
UNITED RENTALS INC NEW,"WEYER, CHRISTIAN M.",DIR,74,0,1,GREENWICH,CT
UNITED STATES FILTER CORP,"CLARK, JAMES E.",DIR,69,0,1,PALM DESERT,CA
UNITED STATES FILTER CORP,"DIEDERICH, JOHN L.",DIR,61,0,1,PALM DESERT,CA
UNITED STATES FILTER CORP,"HECKMANN, RICHARD J.",CTB,54,905322,3,PALM DESERT,CA
UNITED STATES FILTER CORP,"HILLAS, ROBERT S.",DIR,49,0,1,PALM DESERT,CA
UNITED STATES FILTER CORP,"LAFFER, ARTHUR B.",DIR,57,0,1,PALM DESERT,CA
UNITED STATES FILTER CORP,"MEMMO, NICHOLAS C.",DPR,36,275641,1,PALM DESERT,CA
UNITED STATES FILTER CORP,"MOORE, ARDON E.",DIR,40,0,1,PALM DESERT,CA
UNITED STATES FILTER CORP,"OSBORNE, ALFRED E.",DIR,53,0,3,PALM DESERT,CA
UNITED STATES FILTER CORP,"QUAYLE, JAMES DANFORTH",DIR,51,0,2,PALM DESERT,CA
UNITED STATES FILTER CORP,"SEIDEL, ANDREW D.",GRO,36,272998,1,PALM DESERT,CA
UNITED STATES FILTER CORP,"WILKINS, C. HOWARD, JR.",DIR,60,0,1,PALM DESERT,CA
UNITED STATIONERS INC,"GOOD, DANIEL J.",DIR,59,0,1,DES PLAINES,IL
UNITED STATIONERS INC,"HALEY, ROY W.",DIR,52,0,1,DES PLAINES,IL
UNITED STATIONERS INC,"HEGI, FREDERICK B., JR.",CTB,55,0,1,DES PLAINES,IL
UNITED STATIONERS INC,"HOPPER, MAX D.",DIR,64,0,2,DES PLAINES,IL
UNITED STATIONERS INC,"JOHNSON, JAMES A.2",DIR,45,0,1,DES PLAINES,IL
UNITED STATIONERS INC,"LARRIMORE, RANDALL W.",CEO,51,679653,2,DES PLAINES,IL
UNITED STATIONERS INC,"SHAPIRO, BENSON P.",DIR,57,0,1,DES PLAINES,IL
UNITED STATIONERS INC,"SPUNGIN, JOEL D.",DIR,61,0,1,DES PLAINES,IL
UNITED TECHNOLOGIES CORP,"CHAYES, ANTONIA HANDLER",DIR,69,0,1,HARTFORD,CT
UNITED TECHNOLOGIES CORP,"DAVID, GEORGE",CTB,56,0,1,HARTFORD,CT
UNITED TECHNOLOGIES CORP,"DUNCAN, CHARLES W., JR.",DIR,0,0,1,HARTFORD,CT
UNITED TECHNOLOGIES CORP,"GARNIER, JEAN-PIERRE",DIR,51,0,1,HARTFORD,CT
UNITED TECHNOLOGIES CORP,"GYLLENHAMMAR, PEHR G.",DIR,63,0,1,HARTFORD,CT
UNITED TECHNOLOGIES CORP,"KRAPEK, KARL J.",PRZ,50,0,1,HARTFORD,CT
UNITED TECHNOLOGIES CORP,"LEE, CHARLES R.",DIR,58,0,4,HARTFORD,CT
UNITED TECHNOLOGIES CORP,"MALOTT, ROBERT H.",DIR,0,0,1,HARTFORD,CT
UNITED TECHNOLOGIES CORP,"MCCORMICK, RICHARD D.",DIR,58,0,3,HARTFORD,CT
UNITED TECHNOLOGIES CORP,"PERRY, WILLIAM J.",DIR,71,0,2,HARTFORD,CT
UNITED TECHNOLOGIES CORP,"POPOFF, FRANK P.",DIR,63,0,4,HARTFORD,CT
UNITED TECHNOLOGIES CORP,"VILLENUEVE, ANDRE",DIR,54,0,1,HARTFORD,CT
UNITED TECHNOLOGIES CORP,"WAGNER, HAROLD A.",DIR,63,0,4,HARTFORD,CT
UNITED TECHNOLOGIES CORP,"WEXLER, JACQUELINE G.",DIR,0,0,1,HARTFORD,CT
UNITRIN INC,"ANNABLE, JAMES E.",NA,55,0,1,CHICAGO,IL
UNITRIN INC,"BURKETT, JAMES W.",EXO,69,458730,1,CHICAGO,IL
UNITRIN INC,"HEDLUND, REUBEN L.",NA,62,0,1,CHICAGO,IL
UNITRIN INC,"JEROME, JERROLD V.",NA,69,377119,1,CHICAGO,IL
UNITRIN INC,"JOHNSTON, WILLIAM E., JR.",NA,58,0,1,CHICAGO,IL
UNITRIN INC,"ROBERTS, GEORGE A.",NA,80,0,1,CHICAGO,IL
UNITRIN INC,"SAROFIM, FAYEZ S.",NA,70,0,2,CHICAGO,IL
UNITRIN INC,"SINGLETON, HENRY E.",NA,82,0,1,CHICAGO,IL
UNITRIN INC,"SOUTHWELL, DONALD G.",EXO,47,0,1,CHICAGO,IL
UNITRIN INC,"VIE, RICHARD C.",CTB,61,882605,1,CHICAGO,IL
UNIVERSAL CORP,"BERRY, WILLIAM W.",DIR,66,0,1,RICHMOND,VA
UNIVERSAL CORP,"CARRIER, RONALD E.",DIR,66,0,1,RICHMOND,VA
UNIVERSAL CORP,"EAGLEBURGER, LAWRENCE S.",DIR,68,0,3,RICHMOND,VA
UNIVERSAL CORP,"FARRELL, JOSEPH C.",DIR,62,0,1,RICHMOND,VA
UNIVERSAL CORP,"FOSTER, CHARLES H., JR.",DIR,55,0,2,RICHMOND,VA
UNIVERSAL CORP,"HARRELL, HENRY H.",CTB,59,1727870,1,RICHMOND,VA
UNIVERSAL CORP,"HOLDER, RICHARD G.",DIR,67,0,3,RICHMOND,VA
UNIVERSAL CORP,"KING, ALLEN B.",PRZ,52,1256246,1,RICHMOND,VA
UNIVERSAL CORP,"SHEEHAN, JEREMIAH J.",DIR,59,0,3,RICHMOND,VA
UNIVERSAL CORP,"STALLARD, HUBERT R.",DIR,61,0,2,RICHMOND,VA
UNIVERSAL FOREST PRODUCTS INC,"CANEPA, JOHN C.",NA,68,0,1,GRAND RAPIDS,MI
UNIVERSAL FOREST PRODUCTS INC,"CURRIE, WILLIAM G.",CEO,51,0,1,GRAND RAPIDS,MI
UNIVERSAL FOREST PRODUCTS INC,"DEVOS, RICHARD M.",DIR,73,0,1,GRAND RAPIDS,MI
UNIVERSAL FOREST PRODUCTS INC,"GARSIDE, JOHN W.",DIR,59,0,1,GRAND RAPIDS,MI
